document_id,text
page5-elem1,After the latest version has been merged into the branch of a specific tenant the deployment functionality of the DevSecOps reference implementation uses GitOps to deploy the application to the production environment of the tenant.
page5-elem1,This is done by comparing the actual ‘as is’ state in the cluster with the ‘to be’ state in the tenant branch.
page5-elem1,Here are the key steps performed in the CD pipelines.
page5-elem1,For the complete flow read the documentation.
page5-elem1,* Promotion pipeline [https://github.com/IBM/multi-tenancy-documentation/blob/main/documentation/kubernetes-via-ibm-kubernetes-service-and-ibm-openshift/cd-pull-request.md]: The first CD pipeline is a very simple ‘pipeline’ which only creates a pull request.
page5-elem1,* CD pipeline [https://github.com/IBM/multi-tenancy-documentation/blob/main/documentation/kubernetes-via-ibm-kubernetes-service-and-ibm-openshift/cd-pipeline.md]: The second CD pipeline is the actual CD pipeline.
page5-elem1,Create the pull request to deploy the latest version for a specific tenant.
page5-elem1,After defining all data the pull request can be merged.
page5-elem1,The actual CD pipeline (the second one) can be started in either of the following ways:
page5-elem1,* Preferred: Trigger the CD pipeline manually.
page5-elem1,* Optional: Automatically after every merge action in the inventory repository
page5-elem1,Global and tenant specific configuration is read.
page5-elem1,Either Kubernetes or OpenShift can be used; in a shared cluster or isolated clusters for tentants.
page5-elem1,The delta is calculated since only changes are deployed.
page5-elem1,Additionally security checks are performed again.
page5-elem1,After the actual deployment has been performed data is collected.
page5-elem1,Check out the IBM Toolchains documentation [https://cloud.ibm.com/docs/devsecops?topic=devsecops-tutorial-cd-devsecops] and the SaaS reference architecture [https://github.com/IBM/multi-tenancy] to find out more.
page5-elem1,The post Continuous Delivery with DevSecOps Reference Architecture [http://heidloff.net/article/continuous-delivery-ibm-devsecops-reference-architecture/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem2,Change Evidence and Issue Management with DevSecOps.
page5-elem2,IBM provides a DevSecOps reference implementation which is especially useful for regulated industries to adhere to policies.
page5-elem2,This article describes the CI pipeline which provides in addition to the usual CI functionality change evidence and issue management capabilities.
page5-elem2,This article is part of a mini series:
page5-elem2,* DevSecOps for SaaS Reference Architecture on OpenShift [http://heidloff.net/article/devsecops-saas-reference-architecture-openshift/]
page5-elem2,* Shift-Left Continuous Integration with DevSecOps Pipelines [http://heidloff.net/article/shift-left-continuous-integration-devsecops-pipelines/]
page5-elem2,* This article: Change Evidence and Issue Management with DevSecOps [http://heidloff.net/article/change-evidence-issue-management-devsecops/]
page5-elem2,* Continuous Delivery with DevSecOps Reference Architecture [http://heidloff.net/article/continuous-delivery-ibm-devsecops-reference-architecture/]
page5-elem2,* Tekton without Tekton in DevSecOps Pipelines [http://heidloff.net/article/tekton-without-tekton-devsecops-pipelines/]
page5-elem2,The CI pipeline template that is part of IBM’s DevSecOps reference implementation builds and pushes images and runs various security and code tests.
page5-elem2,Only if all checks pass the application can be deployed to production via the CD pipelines.
page5-elem2,This assures that new versions can be deployed at any time based on business (not technical) decisions.
page5-elem2,Functionality of the (second) CI pipeline:
page5-elem2,* Build and push images
page5-elem2,* Run various security checks (secret detection image vulnerabilities compliance)
page5-elem2,* Run various code tests (unit tests acceptance tests)
page5-elem2,* Deploy services to integration/testing Kubernetes namespaces or OpenShift projects
page5-elem2,* Manage changes evidence and issues
page5-elem2,I’ve documented [https://github.com/IBM/multi-tenancy-documentation/blob/main/documentation/kubernetes-via-ibm-kubernetes-service-and-ibm-openshift/ci-pipeline.md] all steps of the pipeline on GitHub.
page5-elem2,Let’s take a look at the most important steps.
page5-elem2,The CI pipeline is triggered automatically after the pull request has been merged (see previous article [http://heidloff.net/article/shift-left-continuous-integration-devsecops-pipelines/]).
page5-elem2,The CI pipeline reads both global and tenant specific configuration from a Git repo.
page5-elem2,In the CI pipeline the tenant configuration is not from an actual tenant but a dummy/test tenant used to run the CI tests.
page5-elem2,The image is built and pushed.
page5-elem2,Next various security vulnerability and compliance checks are run.
page5-elem2,Then the container is deployed to an integration/testing Kubernetes namespace or OpenShift project to run more tests.
page5-elem2,The status can be monitored in IBM DevOps Insights.
page5-elem2,The latest successful version is stored in the inventory repo.
page5-elem2,Evidence is collected in the evidence repo.
page5-elem2,If the pipeline run has been successful no issues are created in the compliance issues repo.
page5-elem2,After a successful run of the CI pipeline the CD pipeline can be run.
page5-elem2,I’ll blog about this soon.
page5-elem2,Check out the IBM Toolchains documentation [https://cloud.ibm.com/docs/devsecops?topic=devsecops-tutorial-cd-devsecops] and the SaaS reference architecture [https://github.com/IBM/multi-tenancy] to find out more.
page5-elem2,The post Change Evidence and Issue Management with DevSecOps [http://heidloff.net/article/change-evidence-issue-management-devsecops/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem3,Shift-Left Continuous Integration with DevSecOps Pipelines.
page5-elem3,IBM provides a DevSecOps reference implementation that I’ve used to build our SaaS reference architecture.
page5-elem3,This article describes the CI pipeline especially the part to enforce branch protection.
page5-elem3,This article is part of a mini series.
page5-elem3,* DevSecOps for SaaS Reference Architecture on OpenShift [http://heidloff.net/article/devsecops-saas-reference-architecture-openshift/]
page5-elem3,* This article: Shift-Left Continuous Integration with DevSecOps Pipelines [http://heidloff.net/article/shift-left-continuous-integration-devsecops-pipelines/]
page5-elem3,* Change Evidence and Issue Management with DevSecOps [http://heidloff.net/article/change-evidence-issue-management-devsecops/]
page5-elem3,* Continuous Delivery with DevSecOps Reference Architecture [http://heidloff.net/article/continuous-delivery-ibm-devsecops-reference-architecture/]
page5-elem3,* Tekton without Tekton in DevSecOps Pipelines [http://heidloff.net/article/tekton-without-tekton-devsecops-pipelines/]
page5-elem3,A core concept of DevSecOps is ‘shift left testing and security’.
page5-elem3,The basic idea is simple.
page5-elem3,Do as much security and functional testing as early as possible in the software development lifecycle.
page5-elem3,The earlier issues are detected the easier and cheaper is it to fix the issues.
page5-elem3,These are the main tasks of the first of the two CI pipelines that are part of the IBM DevSecOps reference implementation.
page5-elem3,* Branch protection is ensured so that developers cannot push to the main branch directly
page5-elem3,* CIS checks are run
page5-elem3,* Secrets in code and config files are detected
page5-elem3,* Unit tests are run
page5-elem3,* Vulnerability scans are performed
page5-elem3,The documentation [http://Continuous Integration (CI) toolchain introduction https://cloud.ibm.com/docs/devsecops?topic=devsecops-tutorial-cd-devsecops#devsecops-ci-toolchain-intro] describes these steps in more details.
page5-elem3,Let’s look how this can be done when developers check in code.
page5-elem3,You can find the complete flow [https://github.com/IBM/multi-tenancy-documentation/blob/main/documentation/kubernetes-via-ibm-kubernetes-service-and-ibm-openshift/ci-pull-request.md] in the GitHub repo.
page5-elem3,Changes from developers are not pushed into the main branch directly.
page5-elem3,Instead feature branches are used which is a good pattern anyway.
page5-elem3,After the pull request has been created the first CI pipeline starts automatically to perform the various security and functional tests.
page5-elem3,I like the integration in GitHub.
page5-elem3,As a developer I can see most of the results directly in the GitHub experience.
page5-elem3,In the background the pipeline on the IBM Cloud is run.
page5-elem3,Even if the various security checks have been successful the pull request still cannot be merged.
page5-elem3,A second developer (in this case my colleague Adam) needs to approve first.
page5-elem3,From my personal experience I can say that these reviews are another very good pattern.
page5-elem3,Check out the IBM Toolchains documentation [https://cloud.ibm.com/docs/devsecops?topic=devsecops-tutorial-cd-devsecops] and the SaaS reference architecture [https://github.com/IBM/multi-tenancy] to find out more.
page5-elem3,The post Shift-Left Continuous Integration with DevSecOps Pipelines [http://heidloff.net/article/shift-left-continuous-integration-devsecops-pipelines/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem4,The Kubernetes Operator Metamodel.
page5-elem4,Operators provide huge value by automating day 2 operations for software running on Kubernetes.
page5-elem4,However for operator developers there is a steep learning curve.
page5-elem4,This article describes the key objects and concepts you need to understand before building operators.
page5-elem4,There are several sites tutorials and articles that describe operators.
page5-elem4,When I started to work on operators it would have helped me to understand the metamodel key concepts and high level architecture first.
page5-elem4,Unfortunately I didn’t find such an overview.
page5-elem4,The best overview I found is the Kubebuilder Architecture Concept Diagram [https://book.kubebuilder.io/architecture.html].
page5-elem4,I’ve extended and changed this diagram to add key components that were missing and to help me explaining our clients how operators work.
page5-elem4,I’ve also simplified the diagram to focus on key capabilities only.
page5-elem4,Most of the concepts in the diagram are generic for all types of operators no matter how they have been implemented.
page5-elem4,Some parts are specific to operators built with Golang [https://go.dev/] Operator SDK [https://sdk.operatorframework.io/] including Kubebuilder [https://github.com/kubernetes-sigs/kubebuilder] and the Operator Lifecycle Manager Framework [https://operatorframework.io/].
page5-elem4,Below are some more details about the different objects.
page5-elem4,I have also added links to samples.
page5-elem4,The samples are part of a bigger sample called operator-sample-go [https://github.com/IBM/operator-sample-go] which is available on GitHub that describes various operator patterns and best practises.
page5-elem4,Operator
page5-elem4,The term ‘Operator’ or ‘Kubernetes Operator’ describes the mechanism to automate deployments and day 2 operations for software running on Kubernetes which implements the operator pattern [https://kubernetes.io/docs/concepts/extend-kubernetes/operator/].
page5-elem4,This pattern is used by Kubernetes internally as well as externally for custom resources.
page5-elem4,Operators contain custom resource definitions and business logic to manage these resources.
page5-elem4,The self contained operators are deployed as containers on Kubernetes.
page5-elem4,Usually there is one running operator instance per cluster.
page5-elem4,For production deployments the Operator Lifecycle Manager (OLM) provides functionality to deploy and operate the operators for example to handle multiple versions.
page5-elem4,Operators are packaged in CSVs (cluster service versions).
page5-elem4,Samples:
page5-elem4,* Operator Dockerfile [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/Dockerfile]
page5-elem4,* Operator CSV [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/bundle/manifests/operator-application.clusterserviceversion.yaml]
page5-elem4,* Operator initialization in main.go [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/main.go]
page5-elem4,API
page5-elem4,The term API is often used as synonym to custom resource definition.
page5-elem4,Custom resource definitions have schemas and potentially multiple versions.
page5-elem4,This allows managing resources declaratively in Kubernetes production environments.
page5-elem4,Custom resource definitions are identified [https://book.kubebuilder.io/cronjob-tutorial/gvks.html] by their group version and resource name.
page5-elem4,One operator can contain multiple resource definitions.
page5-elem4,Samples:
page5-elem4,* Sample resource [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/config/samples/application.sample_v1beta1_application.yaml]
page5-elem4,* Schema as Go struct [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/api/v1beta1/application_types.go]
page5-elem4,* Schema as yaml [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/config/crd/bases/application.sample.ibm.com_applications.yaml]
page5-elem4,* Versions [https://github.com/IBM/operator-sample-go/tree/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/api]
page5-elem4,Manager
page5-elem4,The manager contains the business logic of the operator which knows how to deploy and manage custom resources.
page5-elem4,Additionally it comes with generic built in functionality to handle HA leader election export metrics handle webhook certs and broadcasts events.
page5-elem4,It also provides a client to access Kubernetes and a cache to improve efficiency.
page5-elem4,Sample:
page5-elem4,* Manager creation in main.go [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/main.go#L57]
page5-elem4,Controller
page5-elem4,The main responsibility of controllers is to synchronize the ‘to be’ states as defined in custom resources with the ‘as is’ states in Kubernetes clusters.
page5-elem4,This includes creations of new resources updates to existing resources or deletions.
page5-elem4,This logic is implemented in the controllers’ reconcile function.
page5-elem4,The reconciler doesn’t use an imperative model to manage resources because of the nature of distributed Kubernetes systems and because of the long time it can take to change resources without blocking anything.
page5-elem4,Instead the reconciler is invoked over and over again until it signals that it’s done.
page5-elem4,This is why reconcilers need to be idempotent.
page5-elem4,One controller manages one custom resource definition including all versions of it.
page5-elem4,The controller uses caches and Kubernetes clients and gets events via filters.
page5-elem4,Samples:
page5-elem4,* Flow in Reconcile function [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/controllers/application/controller.go]
page5-elem4,* Synchronization of resources [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/controllers/application/service.go#L43-L49]
page5-elem4,* Creations and updates of resources [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/controllers/application/secret.go]
page5-elem4,* Definition of resources to watch [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/controllers/application/controller.go#L126]
page5-elem4,Webhooks
page5-elem4,With webhooks values of resources can be changed and conversions between different versions can be done.
page5-elem4,Samples:
page5-elem4,* Initialization [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/api/v1beta1/application_webhook.go#L28]
page5-elem4,* Validation [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/api/v1beta1/application_webhook.go#L38-L83]
page5-elem4,* Conversion [https://github.com/IBM/operator-sample-go/blob/884e14053522645fcfedde38e4ae8a03378902f8/operator-application/api/v1alpha1/application_conversion.go]
page5-elem4,To learn more about operator patterns and best practices check out the repo operator-sample-go [https://github.com/IBM/operator-sample-go].
page5-elem4,The post The Kubernetes Operator Metamodel [http://heidloff.net/article/the-kubernetes-operator-metamodel/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem5,Converting Custom Resource Versions in Operators.
page5-elem5,Custom Kubernetes resources typically have multiple versions.
page5-elem5,Operators need to be able to convert between all different versions in all directions.
page5-elem5,This article describes how to implement this using a simple example.
page5-elem5,As applications evolve custom resource definitions need to be extended.
page5-elem5,As for every API these changes need to be upwards compatible.
page5-elem5,Additionally the information from the newer versions needs also to be stored in older versions.
page5-elem5,This is why conversions need to be done in BOTH directions without loosing information.
page5-elem5,This allows Kubernetes to provide the following functionality.
page5-elem5,See the documentation Versions in CustomResourceDefinitions [https://kubernetes.io/docs/tasks/extend-kubernetes/custom-resources/custom-resource-definition-versioning/] for details.
page5-elem5,* Custom resource is requested in a different version than stored version.
page5-elem5,* Watch is created in one version but the changed object is stored in another version.
page5-elem5,* Custom resource PUT request is in a different version than storage version.
page5-elem5,The best documentation I’ve found about conversion comes from Kubebuilder:
page5-elem5,* Hubs spokes and other wheel metaphors [https://book.kubebuilder.io/multiversion-tutorial/conversion-concepts.html]
page5-elem5,* Kubebuilder Doc – Implementing Conversion [https://book.kubebuilder.io/multiversion-tutorial/conversion.html]
page5-elem5,Let’s look at a concrete example.
page5-elem5,I’m working on a GitHub repo that describes various operator patterns and best practises [https://github.com/IBM/operator-sample-go].
page5-elem5,There is a custom resource ‘Application’ which has two version: The intial v1alpha1 version and the latest version v1beta1.
page5-elem5,This is a resource using the alpha version [https://github.com/IBM/operator-sample-go/blob/d4b54480a059a8d46443a03f02a5af0e2f3d15a2/operator-application/config/samples/application.sample_v1alpha1_application.yaml]:
page5-elem5,apiVersion: application.sample.ibm.com/v1alpha1
page5-elem5,kind: Application
page5-elem5,metadata:
page5-elem5,name: application
page5-elem5,namespace: application-alpha
page5-elem5,spec:
page5-elem5,version: "1.0.0"
page5-elem5,amountPods: 1
page5-elem5,databaseName: database
page5-elem5,databaseNamespace: database
page5-elem5,The beta version [https://github.com/IBM/operator-sample-go/blob/d4b54480a059a8d46443a03f02a5af0e2f3d15a2/operator-application/config/samples/application.sample_v1beta1_application.yaml] has one additional property ‘title’.
page5-elem5,apiVersion: application.sample.ibm.com/v1beta1
page5-elem5,kind: Application
page5-elem5,metadata:
page5-elem5,name: application
page5-elem5,namespace: application-beta
page5-elem5,spec:
page5-elem5,version: "1.0.0"
page5-elem5,amountPods: 1
page5-elem5,databaseName: database
page5-elem5,databaseNamespace: database
page5-elem5,title: Movies
page5-elem5,Once deployed the application resource can be read via the following kubectl commands.
page5-elem5,By default the latest version is returned.
page5-elem5,$ kubectl get applications/application -n application-beta -oyaml
page5-elem5,or
page5-elem5,$ kubectl get applications.v1beta1.application.sample.ibm.com/application -n application-beta -oyaml
page5-elem5,apiVersion: application.sample.ibm.com/v1beta1
page5-elem5,kind: Application
page5-elem5,metadata:
page5-elem5,annotations:
page5-elem5,kubectl.kubernetes.io/last-applied-configuration: ...
page5-elem5,...
page5-elem5,spec:
page5-elem5,amountPods: 1
page5-elem5,databaseName: database
page5-elem5,databaseNamespace: database
page5-elem5,title: Movies
page5-elem5,version: 1.0.0
page5-elem5,You can also request a specific version in this case the alpha version from the application-alpha resource.
page5-elem5,In the sample the ‘title’ is missing since it wasn’t part of the resource when it was created.
page5-elem5,$ kubectl get applications.v1alpha1.application.sample.ibm.com/application -n application-alpha -oyaml
page5-elem5,apiVersion: application.sample.ibm.com/v1alpha1
page5-elem5,kind: Application
page5-elem5,metadata:
page5-elem5,annotations:
page5-elem5,kubectl.kubernetes.io/last-applied-configuration: ...
page5-elem5,...
page5-elem5,spec:
page5-elem5,amountPods: 1
page5-elem5,databaseName: database
page5-elem5,databaseNamespace: database
page5-elem5,version: 1.0.0
page5-elem5,Furthermore you can request the beta version of the application-alpha resource.
page5-elem5,In this case there is a title which has the value ‘Undefined’ since it was not set initially.
page5-elem5,$ kubectl get applications.v1beta1.application.sample.ibm.com/application -n application-alpha -oyaml | grep -A6 -e "spec:" -e "apiVersion: application.sample.ibm.com/"
page5-elem5,apiVersion: application.sample.ibm.com/v1beta1
page5-elem5,kind: Application
page5-elem5,metadata:
page5-elem5,annotations:
page5-elem5,kubectl.kubernetes.io/last-applied-configuration: ...
page5-elem5,...
page5-elem5,spec:
page5-elem5,amountPods: 1
page5-elem5,databaseName: database
page5-elem5,databaseNamespace: database
page5-elem5,title: Undefined
page5-elem5,version: 1.0.0
page5-elem5,You can even request the application-beta resource in the alpha version.
page5-elem5,In this case the title can not be stored in the ‘spec’ part.
page5-elem5,The trick is to use annotations.
page5-elem5,Annotations are part of every resource in the metadata section.
page5-elem5,They are basically a ‘generic schema’ which name/values pairs.
page5-elem5,$ kubectl get applications.v1alpha1.application.sample.ibm.com/application -n application-beta -oyaml | grep -A6 -e "spec:" -e "apiVersion: application.sample.ibm.com/"
page5-elem5,apiVersion: application.sample.ibm.com/v1alpha1
page5-elem5,kind: Application
page5-elem5,metadata:
page5-elem5,annotations:
page5-elem5,applications.application.sample.ibm.com/title: Movies
page5-elem5,kubectl.kubernetes.io/last-applied-configuration: ...
page5-elem5,...
page5-elem5,spec:
page5-elem5,amountPods: 1
page5-elem5,databaseName: database
page5-elem5,databaseNamespace: database
page5-elem5,version: 1.0.0
page5-elem5,Next let me describe how to implement this scenario.
page5-elem5,First you need to define which of the versions should be used to store the resources in etcd via ‘+kubebuilder:storageversion’ (code [https://github.com/IBM/operator-sample-go/blob/d4b54480a059a8d46443a03f02a5af0e2f3d15a2/operator-application/api/v1beta1/application_types.go#L31-L41]).
page5-elem5,//+kubebuilder:object:root=true
page5-elem5,//+kubebuilder:subresource:status
page5-elem5,//+kubebuilder:storageversion
page5-elem5,type Application struct {
page5-elem5,metav1.TypeMeta   `json:"inline"`
page5-elem5,metav1.ObjectMeta `json:"metadataomitempty"`
page5-elem5,Spec   ApplicationSpec   `json:"specomitempty"`
page5-elem5,Status ApplicationStatus `json:"statusomitempty"`
page5-elem5,Next you need to define which of the versions is your hub.
page5-elem5,All other ones are spokes.
page5-elem5,See the Kubebuilder documentation.
page5-elem5,I’ve defined the latest as hub which only contains the empty Hub() function (code [https://github.com/IBM/operator-sample-go/blob/d4b54480a059a8d46443a03f02a5af0e2f3d15a2/operator-application/api/v1beta1/application_conversion.go]).
page5-elem5,package v1beta1
page5-elem5,func (*Application) Hub() {}
page5-elem5,Next the spokes need to implement ConvertTo() and ConvertFrom().
page5-elem5,Here is the ConvertFrom() function [https://github.com/IBM/operator-sample-go/blob/d4b54480a059a8d46443a03f02a5af0e2f3d15a2/operator-application/api/v1alpha1/application_conversion.go#L42-L60] that converts from the latest to the initial version.
page5-elem5,// convert from the hub version (src= v1beta1) to this version (dst = v1alpha1)
page5-elem5,func (dst *Application) ConvertFrom(srcRaw conversion.Hub) error {
page5-elem5,src := srcRaw.
page5-elem5,(*v1beta1.Application)
page5-elem5,dst.ObjectMeta = src.ObjectMeta
page5-elem5,dst.Status.Conditions = src.Status.Conditions
page5-elem5,dst.Spec.AmountPods = src.Spec.AmountPods
page5-elem5,dst.Spec.DatabaseName = src.Spec.DatabaseName
page5-elem5,dst.Spec.DatabaseNamespace = src.Spec.DatabaseNamespace
page5-elem5,dst.Spec.SchemaUrl = src.Spec.SchemaUrl
page5-elem5,dst.Spec.Version = src.Spec.Version
page5-elem5,if dst.ObjectMeta.Annotations == nil {
page5-elem5,dst.ObjectMeta.Annotations = make(map[string]string)
page5-elem5,dst.ObjectMeta.Annotations[variables.ANNOTATION_TITLE] = string(src.Spec.Title)
page5-elem5,return nil
page5-elem5,And here is the ConvertTo() function [https://github.com/IBM/operator-sample-go/blob/d4b54480a059a8d46443a03f02a5af0e2f3d15a2/operator-application/api/v1alpha1/application_conversion.go#L12-L40] that converts from the initial to the latest version.
page5-elem5,// convert this version (src = v1alpha1) to the hub version (dst = v1beta1)
page5-elem5,func (src *Application) ConvertTo(dstRaw conversion.Hub) error {
page5-elem5,dst := dstRaw.
page5-elem5,(*v1beta1.Application)
page5-elem5,dst.Spec.AmountPods = src.Spec.AmountPods
page5-elem5,dst.Spec.DatabaseName = src.Spec.DatabaseName
page5-elem5,dst.Spec.DatabaseNamespace = src.Spec.DatabaseNamespace
page5-elem5,dst.Spec.SchemaUrl = src.Spec.SchemaUrl
page5-elem5,dst.Spec.Version = src.Spec.Version
page5-elem5,if src.ObjectMeta.Annotations == nil {
page5-elem5,dst.Spec.Title = variables.DEFAULT_ANNOTATION_TITLE
page5-elem5,} else {
page5-elem5,title annotationFound := src.ObjectMeta.Annotations[variables.ANNOTATION_TITLE]
page5-elem5,if annotationFound {
page5-elem5,dst.Spec.Title = title
page5-elem5,} else {
page5-elem5,dst.Spec.Title = variables.DEFAULT_ANNOTATION_TITLE
page5-elem5,dst.ObjectMeta = src.ObjectMeta
page5-elem5,dst.Status.Conditions = src.Status.Conditions
page5-elem5,return nil
page5-elem5,The implementation of the conversion webhooks is rather straight forward.
page5-elem5,The setup of the webhooks is a little bit more tricky.
page5-elem5,Check out my earlier blog Configuring Webhooks for Kubernetes Operators [http://heidloff.net/article/configuring-webhooks-kubernetes-operators/].
page5-elem5,Try the sample operator [https://github.com/IBM/operator-sample-go] which demonstrates the capabilities outlined above as well as many other operator patterns.
page5-elem5,The post Converting Custom Resource Versions in Operators [http://heidloff.net/article/converting-custom-resource-versions-kubernetes-operators/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem6,Initialization and Validation Webhooks in Operators.
page5-elem6,When developing custom Kubernetes resources static defaults and simple validations for resource properties can be defined in OpenAPI/JSON schemas.
page5-elem6,For more flexible scenarios webhooks can be used to initialize and validate resources with Go code.
page5-elem6,In the easiest case defaults and validations can be defined via Kubebuilder annotations directly in the Go code [https://github.com/IBM/operator-sample-go/blob/a449303076310bc99e3595c1904e6aeb6ee03b87/operator-application/api/v1beta1/application_types.go] of the custom resource definition for example:
page5-elem6,type ApplicationSpec struct {
page5-elem6,//+kubebuilder:default:="1.0.0"
page5-elem6,Version string `json:"versionomitempty"`
page5-elem6,//+kubebuilder:validation:Minimum=0
page5-elem6,//+kubebuilder:default:=1
page5-elem6,AmountPods int32 `json:"amountPods"`
page5-elem6,// +kubebuilder:default:="database"
page5-elem6,DatabaseName string `json:"databaseNameomitempty"`
page5-elem6,// +kubebuilder:default:="databaseNamespace"
page5-elem6,DatabaseNamespace string `json:"databaseNamespaceomitempty"`
page5-elem6,// +kubebuilder:default:="https://raw.githubusercontent.com/IBM/multi-tenancy/main/my.sql"
page5-elem6,SchemaUrl string `json:"schemaUrlomitempty"`
page5-elem6,Title string `json:"title`
page5-elem6,Read the Kubebuilder documentation [https://book.kubebuilder.io/reference/markers/crd-validation.html] for more details.
page5-elem6,Additionally webhooks can be implemented as part of Kubernetes operators which are executed before custom resources are created updated and deleted.
page5-elem6,The implementation of these webhooks is straight forward.
page5-elem6,The setup of the webhooks is a little bit more tricky.
page5-elem6,Check out my earlier blog Configuring Webhooks for Kubernetes Operators [http://heidloff.net/article/configuring-webhooks-kubernetes-operators/].
page5-elem6,In order to develop initialization and validation webhooks you have to implement the methods ‘Default()’ ‘ValidateCreate()’ ‘ValidateUpdate()’ and ‘ValidateDelete()’.
page5-elem6,Let’s take a look at a sample.
page5-elem6,The sample [https://github.com/IBM/operator-sample-go] is part of a GitHub repo that demonstrates various best practises for building operators.
page5-elem6,The Default() function sets the default of the title property read from a Go variable (code [https://github.com/IBM/operator-sample-go/blob/a449303076310bc99e3595c1904e6aeb6ee03b87/operator-application/api/v1beta1/application_webhook.go#L28-L33]).
page5-elem6,func (reconciler *Application) Default() {
page5-elem6,if reconciler.Spec.Title == "" {
page5-elem6,reconciler.Spec.Title = variables.DEFAULT_ANNOTATION_TITLE
page5-elem6,Here are some snippets [https://github.com/IBM/operator-sample-go/blob/a449303076310bc99e3595c1904e6aeb6ee03b87/operator-application/api/v1beta1/application_webhook.go#L38-L83] how to validate two properties.
page5-elem6,func (reconciler *Application) ValidateCreate() error {
page5-elem6,return reconciler.validate()
page5-elem6,func (reconciler *Application) ValidateUpdate(old runtime.Object) error {
page5-elem6,return reconciler.validate()
page5-elem6,func (reconciler *Application) validate() error {
page5-elem6,var allErrors field.ErrorList
page5-elem6,if err := reconciler.validateSchemaUrl(); err != nil {
page5-elem6,allErrors = append(allErrors err)
page5-elem6,if err := reconciler.validateName(); err != nil {
page5-elem6,allErrors = append(allErrors err)
page5-elem6,if len(allErrors) == 0 {
page5-elem6,return nil
page5-elem6,return apierrors.NewInvalid(
page5-elem6,schema.GroupKind{Group: GroupVersion.Group Kind: reconciler.Kind}
page5-elem6,reconciler.Name allErrors)
page5-elem6,func (reconciler *Application) validateSchemaUrl() *field.Error {
page5-elem6,if !strings.HasPrefix(reconciler.Spec.SchemaUrl "http") {
page5-elem6,return field.Invalid(field.NewPath("spec").Child("schemaUrl") reconciler.Name "must start with 'http'")
page5-elem6,return nil
page5-elem6,func (reconciler *Application) validateName() *field.Error {
page5-elem6,// Note: Names of Kubernetes objects can only have a length is 63 characters
page5-elem6,// Note: Since deployment name = application name + ‘-deployment-microservice' the name cannot have more than 35 characters
page5-elem6,if len(reconciler.ObjectMeta.Name) > validationutils.DNS1035LabelMaxLength-24 {
page5-elem6,return field.Invalid(field.NewPath("metadata").Child("name") reconciler.Name "must be no more than 35 characters")
page5-elem6,return nil
page5-elem6,To learn more read the Kubebuilder documentation [https://book.kubebuilder.io/cronjob-tutorial/webhook-implementation.html] and try the sample [https://github.com/IBM/operator-sample-go] operator which demonstrates defaulting/validation webhooks as well as many other operator patterns.
page5-elem6,The post Initialization and Validation Webhooks in Operators [http://heidloff.net/article/developing-initialization-validation-webhooks-kubernetes-operators/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem7,Configuring Webhooks for Kubernetes Operators.
page5-elem7,Kubernetes operators can initialize validate and convert custom resources via webhooks.
page5-elem7,Coding the webhooks is straight forward setting them up is a lot harder.
page5-elem7,This article summarizes the important setup steps.
page5-elem7,There are three types of webhooks used by operators:
page5-elem7,1.
page5-elem7,Initialization: To set defaults when creating new resources.
page5-elem7,This webhook is a Kubernetes admission webhook.
page5-elem7,2.
page5-elem7,Validation: To validate resources when created updated or deleted.
page5-elem7,This webhook is a Kubernetes admission webhook.
page5-elem7,3.
page5-elem7,Conversion: To convert between different resource definition versions in all directions.
page5-elem7,This webhook is a Kubernetes CRD conversion webhook.
page5-elem7,As mentioned the setup of the webhooks is not trivial.
page5-elem7,There are different pieces of documentation in various articles and blogs.
